rentrée;Rentrée universitaire;Niveau géographique;Unité géographique;regroupement;Regroupements de formations ou d’établissements;secteur;Secteur de l’établissement d’inscription;sexe;Sexe de l’étudiant;Nombre total d’étudiants inscrits;Nombre total d’étudiants inscrits hors doubles inscriptions université/CPGE (voir documentation);A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2018;2018-19;Commune;Cesson-Sévigné;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;73;73;non;;oui;55;oui;Données diffusables;non;Autres données;COMMUNE;35051;R53;A14;D035;UU35701
2018;2018-19;Commune;Montfort-sur-Meu;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;73;73;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35188;R53;A14;D035;UU35208
2018;2018-19;Commune;Redon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;66;66;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35236;R53;A14;D035;UU00452
2018;2018-19;Commune;Redon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;148;148;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35236;R53;A14;D035;UU00452
2018;2018-19;Commune;Saint-Jacques-de-la-Lande;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;55;55;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35281;R53;A14;D035;UU35701
2018;2018-19;Commune;Vitré;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;66;66;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35360;R53;A14;D035;UU35302
2018;2018-19;Commune;Le Blanc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;9;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;36018;R24;A18;D036;UU36201
2018;2018-19;Commune;Amboise;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;108;108;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37003;R24;A18;D037;UU37701
2018;2018-19;Commune;Chambray-lès-Tours;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;225;225;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37050;R24;A18;D037;UU37701
2018;2018-19;Commune;Chambray-lès-Tours;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;245;245;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37050;R24;A18;D037;UU37701
2018;2018-19;Commune;Chinon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;44;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37072;R24;A18;D037;UU37205
2018;2018-19;Commune;Saint-Pierre-des-Corps;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;44;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37233;R24;A18;D037;UU37701
2018;2018-19;Commune;Tours;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;2056;2056;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37261;R24;A18;D037;UU37701
2018;2018-19;Commune;Tours;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;11564;10982;oui;718;oui;710;oui;Données diffusables;non;Autres données;COMMUNE;37261;R24;A18;D037;UU37701
2018;2018-19;Commune;La Côte-Saint-André;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13;13;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38130;R84;A08;D038;UU38203
2018;2018-19;Commune;Échirolles;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;368;368;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38151;R84;A08;D038;UU38701
2018;2018-19;Commune;Grenoble;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;6838;6837;oui;1431;oui;1331;oui;Données diffusables;non;Autres données;COMMUNE;38185;R84;A08;D038;UU38701
2018;2018-19;Commune;Meylan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;104;104;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38229;R84;A08;D038;UU38701
2018;2018-19;Commune;Saint-Égrève;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;24;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38382;R84;A08;D038;UU38701
2018;2018-19;Commune;Saint-Égrève;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;181;181;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38382;R84;A08;D038;UU38701
2018;2018-19;Commune;Saint-Martin-d'Hères;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;32;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38421;R84;A08;D038;UU38701
2018;2018-19;Commune;Sassenage;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;14;14;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38474;R84;A08;D038;UU38701
2018;2018-19;Commune;Vienne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;377;377;oui;86;non;;oui;Données diffusables;non;Autres données;COMMUNE;38544;R84;A08;D038;UU00556
2018;2018-19;Commune;Vienne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;472;472;oui;81;non;;oui;Données diffusables;non;Autres données;COMMUNE;38544;R84;A08;D038;UU00556
2018;2018-19;Commune;Vizille;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;59;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38562;R84;A08;D038;UU38303
2018;2018-19;Commune;Champagnole;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;16;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39097;R27;A03;D039;UU39301
2018;2018-19;Commune;Dole;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;111;111;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39198;R27;A03;D039;UU39402
2018;2018-19;Commune;Lons-le-Saunier;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;76;76;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39300;R27;A03;D039;UU39401
2018;2018-19;Commune;Dax;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;76;76;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;40088;R75;A04;D040;UU40402
2018;2018-19;Commune;Morcenx;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;18;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;40197;R75;A04;D040;UU40107
2018;2018-19;Commune;Mugron;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;32;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;40201;R75;A04;D040;CR40201
2018;2018-19;Commune;Peyrehorade;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;40224;R75;A04;D040;UU40204
2018;2018-19;Commune;Romorantin-Lanthenay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;41194;R24;A18;D041;UU41301
2018;2018-19;Commune;Saint-Étienne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1134;1134;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42218;R84;A10;D042;UU00753
2018;2018-19;Commune;Saint-Priest-en-Jarez;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2031;2031;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42275;R84;A10;D042;UU00753
2018;2018-19;Commune;Le Puy-en-Velay;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;170;170;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43157;R84;A06;D043;UU43401
2018;2018-19;Commune;Yssingeaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;33;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43268;R84;A06;D043;UU43201
2018;2018-19;Commune;Ancenis;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;12;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44003;R52;A17;D044;UU44301
2018;2018-19;Commune;Clisson;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;16;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44043;R52;A17;D044;UU00365
2018;2018-19;Commune;Clisson;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;41;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44043;R52;A17;D044;UU00365
2018;2018-19;Commune;Le Landreau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;57;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44079;R52;A17;D044;CR44079
2018;2018-19;Commune;Orvault;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;96;96;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44114;R52;A17;D044;UU44701
2018;2018-19;Commune;Rezé;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;76;76;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44143;R52;A17;D044;UU44701
2018;2018-19;Commune;Beaugency;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;13;13;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45028;R24;A18;D045;UU45207
2018;2018-19;Commune;Beaugency;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;15;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45028;R24;A18;D045;UU45207
2018;2018-19;Commune;Châlette-sur-Loing;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;172;172;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45068;R24;A18;D045;UU45501
2018;2018-19;Commune;Nogent-sur-Vernisson;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;48;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45229;R24;A18;D045;CR45229
2018;2018-19;Commune;Nogent-sur-Vernisson;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;80;80;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45229;R24;A18;D045;CR45229
2018;2018-19;Commune;Olivet;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;85;85;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45232;R24;A18;D045;UU45701
2018;2018-19;Commune;Orléans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;9114;8603;oui;769;oui;706;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2018;2018-19;Commune;Pithiviers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;37;37;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45252;R24;A18;D045;UU45301
2018;2018-19;Commune;Agen;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1039;1039;oui;152;non;;oui;Données diffusables;non;Autres données;COMMUNE;47001;R75;A04;D047;UU47501
2018;2018-19;Commune;Marmande;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;159;159;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;47157;R75;A04;D047;UU00455
2018;2018-19;Commune;Marmande;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;177;177;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;47157;R75;A04;D047;UU00455
2018;2018-19;Commune;Nérac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;21;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;47195;R75;A04;D047;UU47301
2018;2018-19;Commune;Sainte-Livrade-sur-Lot;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;44;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;47252;R75;A04;D047;UU47401
2018;2018-19;Commune;La Canourgue;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;48034;R76;A11;D048;UU48101
2018;2018-19;Commune;Saint-Chély-d'Apcher;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;54;54;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;48140;R76;A11;D048;UU48103
2018;2018-19;Commune;Angers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;10348;10031;oui;531;oui;922;oui;Données diffusables;non;Autres données;COMMUNE;49007;R52;A17;D049;UU49701
2018;2018-19;Commune;Cholet;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;296;296;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49099;R52;A17;D049;UU49501
2018;2018-19;Commune;Sainte-Gemmes-sur-Loire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;118;118;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49278;R52;A17;D049;UU49701
2018;2018-19;Commune;Saumur;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;525;525;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49328;R52;A17;D049;UU49401
2018;2018-19;Commune;Cherbourg-Octeville;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;60;60;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50129;R28;A70;D050;UU50501
2018;2018-19;Commune;Coutances;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;91;91;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50147;R28;A70;D050;UU50206
2018;2018-19;Commune;Granville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;180;180;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50218;R28;A70;D050;UU50402
2018;2018-19;Commune;Saint-Lô;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;147;147;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50502;R28;A70;D050;UU50401
2018;2018-19;Commune;Châlons-en-Champagne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;475;475;oui;111;oui;60;oui;Données diffusables;non;Autres données;COMMUNE;51108;R44;A19;D051;UU51501
2018;2018-19;Commune;Reims;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2376;2376;non;;oui;75;oui;Données diffusables;non;Autres données;COMMUNE;51454;R44;A19;D051;UU51701
2018;2018-19;Commune;Somme-Suippe;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51546;R44;A19;D051;CR51546
2018;2018-19;Commune;Somme-Vesle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;21;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51548;R44;A19;D051;CR51548
2018;2018-19;Commune;Thillois;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;62;62;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51569;R44;A19;D051;CR51569
2018;2018-19;Commune;Chaumont;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;18;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52121;R44;A19;D052;UU52401
2018;2018-19;Commune;Saint-Dizier;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;32;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52448;R44;A19;D052;UU00460
2018;2018-19;Commune;Changé;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;164;164;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53054;R52;A17;D053;UU53501
2018;2018-19;Commune;Évron;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;23;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53097;R52;A17;D053;UU53203
2018;2018-19;Commune;Laval;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;761;761;oui;303;non;;oui;Données diffusables;non;Autres données;COMMUNE;53130;R52;A17;D053;UU53501
2018;2018-19;Commune;Laval;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;818;818;oui;330;non;;oui;Données diffusables;non;Autres données;COMMUNE;53130;R52;A17;D053;UU53501
2018;2018-19;Commune;Mayenne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;22;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53147;R52;A17;D053;UU53301
2018;2018-19;Commune;Briey;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;116;116;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54099;R44;A12;D054;UU54204
2018;2018-19;Commune;Dombasle-sur-Meurthe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;11;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54159;R44;A12;D054;UU54401
2018;2018-19;Commune;Jarny;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54273;R44;A12;D054;UU54301
