Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des pers. âgées de 65 ans ou + 2017;Nb créations d'entreprises 2020;Flux principal de migration résidentielle 2017;Part des diplômés d'un BAC+5 ou plus dans la pop. non scolarisée de 15 ans ou + 2017
46201;Montcuq-en-Quercy-Blanc;35.2;16;null;5.3
46202;Montdoumerc;18.8;4;null;5.5
46203;Montet-et-Bouxal;28.3;2;null;4.4
46204;Montfaucon;38.4;3;null;3.4
46205;Montgesty;35.8;4;null;5.9
46206;Montlauzun;26.2;2;null;9
46207;Montredon;40.1;2;null;2.1
46208;Montvalent;23;7;null;8.8
46209;Nadaillac-de-Rouge;38.6;0;null;11
46210;Nadillac;24.2;2;null;5.6
46211;Nuzéjouls;17.3;2;null;8.4
46212;Orniac;30.6;0;null;7.9
46213;Padirac;28.9;5;null;5.1
46214;Parnac;29.1;3;null;4.9
46215;Payrac;33.3;8;null;3.7
46216;Payrignac;25.9;5;null;3.6
46217;Pern;23.7;7;null;6.8
46218;Pescadoires;23.4;2;null;3.5
46219;Peyrilles;29.7;3;null;4.2
46220;Pinsac;25.5;13;null;4.8
46221;Planioles;22.5;8;null;9
46222;Pomarède;25.4;0;null;12.3
46223;Pontcirq;37.7;2;null;10.9
46224;Pradines;27.1;21;null;7.9
46225;Prayssac;42.3;24;null;5.2
46226;Prendeignes;34.3;2;null;7.8
46227;Promilhanes;36.1;4;null;5
46228;Prudhomat;23.2;3;null;4.5
46229;Puybrun;26.6;7;null;4
46230;Puyjourdes;37.2;0;null;6.2
46231;Puy-l'Évêque;37.2;17;null;4
46232;Le Vignon-en-Quercy;30.8;12;null;5.8
46233;Quissac;31.9;0;null;8.5
46234;Rampoux;21.2;1;null;3.6
46235;Reilhac;19.8;0;null;7.6
46236;Reilhaguet;38.9;2;null;7.8
46237;Reyrevignes;21.7;2;null;3.5
46238;Rignac;30.8;1;null;8
46239;Le Roc;31.9;1;null;5.8
46240;Rocamadour;28.1;12;null;4.8
46241;Rouffilhac;28.7;5;null;6.9
46242;Rudelle;32.4;2;null;5.5
46243;Rueyres;21.9;1;null;3.1
46244;Sabadel-Latronquière;43.2;0;null;1.2
46245;Sabadel-Lauzès;35;0;null;2.7
46246;Saignes;23;0;null;10.7
46247;Saillac;34;3;null;6.1
46249;Saint-Bressou;20.3;0;null;6.5
46250;Saint-Caprais;30.4;1;null;0
46251;Saint-Céré;33.7;38;null;7
46252;Les Pechs du Vers;40.6;4;null;11.7
46253;Saint-Chamarand;31.5;3;null;6
46254;Saint-Chels;39.7;2;null;4
46255;Saint-Cirgues;33.9;1;null;3.8
46256;Saint-Cirq-Lapopie;27.5;4;null;10.3
46257;Saint-Cirq-Madelon;14.5;2;null;1
46258;Saint-Cirq-Souillaguet;37.4;1;null;4.1
46259;Saint-Clair;35.2;0;null;5
46260;Sainte-Colombe;29.2;1;null;5.4
46262;Lendou-en-Quercy;28.6;10;null;5.2
46263;Barguelonne-en-Quercy;31.2;10;null;5.7
46264;Saint-Denis-Catus;22.5;2;null;3.7
46265;Saint-Denis-lès-Martel;24.6;6;null;3
46266;Saint-Félix;16.4;2;null;8.8
46267;Saint-Germain-du-Bel-Air;35.9;6;null;5.6
46268;Saint Géry-Vers;29.2;6;null;5.8
46269;Saint-Hilaire;36.5;0;null;3.6
46270;Saint-Jean-de-Laur;38.4;6;null;8.5
46271;Saint-Jean-Lespinasse;24.5;2;null;8.1
46272;Saint-Jean-Mirabel;21.4;2;null;7.9
46273;Saint-Laurent-les-Tours;33.1;6;null;6.2
46276;Saint-Martin-Labouval;42.5;5;null;11.7
46277;Saint-Martin-le-Redon;28.4;1;null;4.2
46279;Saint-Maurice-en-Quercy;27.6;3;null;3.2
46280;Saint-Médard;32.8;0;null;7.3
46281;Saint-Médard-de-Presque;26;0;null;6.6
46282;Saint-Médard-Nicourby;24.7;0;null;1.4
46283;Saint-Michel-de-Bannières;22.6;2;null;6
46284;Saint-Michel-Loubéjou;25.1;1;null;7.4
46286;Saint-Paul-de-Vern;27.8;0;null;5.5
46288;Saint-Perdoux;25.6;2;null;5.1
46289;Saint-Pierre-Toirac;32.3;3;null;6.9
46290;Saint-Projet;32.2;1;null;3.9
46292;Saint-Simon;23.7;2;null;8.9
46293;Saint-Sozy;35.2;1;null;7.1
46294;Saint-Sulpice;32.4;2;null;9.8
46295;Saint-Vincent-du-Pendit;22.3;0;null;5.6
46296;Saint-Vincent-Rive-d'Olt;28.5;2;null;7.9
46297;Salviac;34.6;11;null;4.9
46299;Sauliac-sur-Célé;34.7;0;null;16
46301;Sauzet;24.1;3;null;4.8
46302;Sénaillac-Latronquière;30.7;1;null;3.5
46303;Sénaillac-Lauzès;40.6;0;null;17.6
46304;Séniergues;25.2;2;null;5.7
46305;Sérignac;34.6;2;null;5.6
46306;Sonac;29.4;0;null;8.3
46307;Soturac;28.6;3;null;6.3
46308;Soucirac;47.1;0;null;4.4
46309;Souillac;32.9;29;null;5
46310;Soulomès;29.5;2;null;7.3
46311;Sousceyrac-en-Quercy;38.2;7;null;3.2
46312;Strenquels;26.2;2;null;6
46313;Tauriac;25.4;4;null;1.5
46314;Terrou;28.1;3;null;2.7
46315;Teyssieu;36.4;1;null;10
46316;Thédirac;33.4;7;null;3.3
46317;Thégra;26.2;5;null;4.1
46318;Thémines;24.4;4;null;5.3
46319;Théminettes;20;2;null;3.9
46320;Tour-de-Faure;35.3;3;null;5.7
46321;Touzac;32.5;7;null;2.4
46322;Trespoux-Rassiels;18.7;8;null;5.8
46323;Ussel;28.4;2;null;9.1
46324;Uzech;26.9;0;null;4.5
46328;Varaire;23.9;6;null;5.6
46329;Vaylats;25.9;4;null;3.6
46330;Vayrac;36.9;9;null;3.6
46332;Viazac;22.2;0;null;4.6
46333;Vidaillac;37.7;0;null;5.6
46334;Le Vigan;28.7;11;null;4
46335;Villesèque;26.3;2;null;8.5
46336;Vire-sur-Lot;27.4;4;null;5.3
46337;Mayrac;22.5;3;null;4.1
46338;Bessonies;35.4;0;null;1.4
46339;Saint-Jean-Lagineste;20.3;3;null;5.4
46340;Saint-Pierre-Lafeuille;21.6;4;null;4.6
47001;Agen;19.2;503;31555;8.8
47002;Agmé;31.4;0;null;1.2
47003;Agnac;39.2;8;null;5.6
47004;Aiguillon;25.1;44;33318;3.3
47005;Allemans-du-Dropt;36.1;10;null;5.8
47006;Allez-et-Cazeneuve;20.3;9;null;4.3
47007;Allons;26.8;1;null;3.1
47008;Ambrus;29.1;0;null;3.5
47009;Andiran;19.6;1;null;5.7
47010;Antagnac;31.2;4;null;2.8
47011;Anthé;30.7;2;null;4.9
47012;Anzex;31.9;2;null;3.9
47013;Argenton;27.8;2;null;8.5
47014;Armillac;26.7;3;null;2.6
47015;Astaffort;28.5;8;null;3.9
47016;Aubiac;16.7;11;null;6.7
47017;Auradou;19.5;6;null;2.6
47018;Auriac-sur-Dropt;35.4;2;null;2.1
47019;Bajamont;19.1;7;null;6.9
47020;Baleyssagues;31;5;null;10.4
47021;Barbaste;25.4;17;null;3.9
47022;Bazens;20.9;6;null;5.1
47023;Beaugas;23.1;5;null;4.3
47024;Beaupuy;22.8;12;null;6.4
47025;Beauville;25;4;null;6.5
47026;Beauziac;27;3;null;7
47027;Bias;29.1;26;null;3.7
47028;Birac-sur-Trec;18.7;6;null;3.2
47029;Blanquefort-sur-Briolance;31;5;null;3.8
47030;Blaymont;27.8;0;null;5.4
47031;Boé;20;79;null;5.3
47032;Bon-Encontre;23.1;67;null;7.3
47033;Boudy-de-Beauregard;19.4;2;null;4
47034;Bouglon;21.8;6;null;2.9
47035;Bourgougnague;26.6;4;null;2.5
47036;Bourlens;23.8;1;null;2.4
47037;Bournel;32;6;null;5.3
47038;Bourran;25.9;10;null;4.5
47039;Boussès;27.8;0;null;7.1
47040;Brax;22.2;18;null;5.2
47041;Bruch;21.4;4;null;4.2
47042;Brugnac;19.5;1;null;6.5
47043;Buzet-sur-Baïse;25.3;13;null;2.8
47044;Cahuzac;26.6;5;null;4.9
47045;Calignac;18.4;1;null;4.6
47046;Calonges;18.2;5;null;1.7
47047;Cambes;23.6;1;null;4.2
47048;Cancon;31.1;10;null;3.7
47049;Casseneuil;27.5;17;null;3.2
47050;Cassignas;24.4;1;null;2.1
47051;Castelculier;24;22;null;5
47052;Casteljaloux;38.3;44;null;2.5
47053;Castella;20.4;2;null;2.9
47054;Castelmoron-sur-Lot;32.7;22;null;4.4
47055;Castelnaud-de-Gratecambe;30.3;4;null;4.6
47056;Castelnau-sur-Gupie;22.3;7;null;5.7
47057;Castillonnès;34;12;null;3.4
47058;Caubeyres;32.9;2;null;3
47059;Caubon-Saint-Sauveur;29.5;2;null;4.5
47060;Caudecoste;21;7;null;3.3
47061;Caumont-sur-Garonne;15.1;6;null;4.6
47062;Cauzac;22.8;1;null;4.7
47063;Cavarc;30.2;1;null;0.8
47064;Cazideroque;23.9;3;null;3.9
47065;Clairac;26.6;21;null;4.7
47066;Clermont-Dessous;18.4;6;null;5.6
47067;Clermont-Soubiran;20.9;3;null;1.6
47068;Cocumont;27.5;6;null;3.6
47069;Colayrac-Saint-Cirq;22.8;35;null;5.6
47070;Condezaygues;32.6;8;null;2.9
47071;Coulx;34.5;2;null;1
47072;Courbiac;28.4;3;null;7.9
47073;Cours;22.3;2;null;6.4
47074;Couthures-sur-Garonne;28.2;3;null;1.1
47075;La Croix-Blanche;17;12;null;5.1
47076;Cuq;27.4;1;null;4.7
47077;Cuzorn;26;6;null;4.4
47078;Damazan;26.6;17;null;3
47079;Dausse;21.3;6;null;6.2
47080;Dévillac;26.5;1;null;4.3
47081;Dolmayrac;23.7;3;null;4.5
47082;Dondas;32.7;1;null;5.3
47083;Doudrac;25;1;null;4.9
47084;Douzains;30.9;2;null;7.4
47085;Durance;28;1;null;4.4
47086;Duras;40.9;14;null;4.3
47087;Engayrac;23.3;2;null;3.2
47088;Escassefort;19;5;null;6.3
47089;Esclottes;27.2;5;null;7.1
47090;Espiens;21.6;1;null;7.8
47091;Estillac;18.7;23;null;4.8
47092;Fals;16.2;1;null;4.5
47093;Fargues-sur-Ourbise;32.7;2;null;5.1
47094;Fauguerolles;15.2;7;null;1.8
47095;Fauillet;24.8;9;null;1.2
47096;Ferrensac;24.2;1;null;5
47097;Feugarolles;25.2;10;null;3.4
47098;Fieux;20.4;3;null;8.1
47099;Fongrave;23.8;1;null;5.9
47100;Foulayronnes;20.6;43;null;9.4
47101;Fourques-sur-Garonne;23.8;9;null;5.9
47102;Francescas;34;4;null;4.5
47103;Fréchou;31;0;null;9.1
47104;Frégimont;25.4;2;null;2.5
47105;Frespech;23.3;2;null;6
47106;Fumel;32;30;null;3
47107;Galapian;22.9;0;null;4.8
47108;Gaujac;29.7;0;null;3.1
47109;Gavaudun;31.6;4;null;6.3
47110;Gontaud-de-Nogaret;21.6;9;null;2.7
47111;Granges-sur-Lot;26.1;4;null;2.5
47112;Grateloup-Saint-Gayrand;20.3;5;null;2.1
47113;Grayssas;27.7;0;null;3
47114;Grézet-Cavagnan;24.2;3;null;2.7
47115;Guérin;21.1;1;null;5
47117;Hautefage-la-Tour;12.1;6;null;4
47118;Hautesvignes;16.8;2;null;5
47119;Houeillès;34.2;1;null;4.4
47120;Jusix;22.5;1;null;2.5
47121;Labastide-Castel-Amouroux;28.5;4;null;3.6
47122;Labretonie;26.7;0;null;5.1
47123;Lacapelle-Biron;24.6;4;null;5.1
47124;Lacaussade;17.3;0;null;2.5
47125;Lacépède;29;1;null;9.2
47126;Lachapelle;15.7;0;null;4.4
47127;Lafitte-sur-Lot;21.3;4;null;2.9
47128;Lafox;18.7;9;null;4.7
47129;Lagarrigue;14.1;0;null;6.6
47130;Lagruère;20.4;6;null;2.5
47131;Lagupie;21.5;5;null;4.2
47132;Lalandusse;29.7;7;null;6.4
47133;Lamontjoie;27.7;2;null;4
47134;Lannes;34.7;2;null;4.6
47135;Laparade;23.9;3;null;5.1
47136;Laperche;31.3;0;null;1.8
47137;Laplume;21.7;9;null;7.8
47138;Laroque-Timbaut;20.2;7;null;5.4
47139;Lasserre;23;1;null;8.5
47140;Laugnac;20.4;5;null;7.3
47141;Laussou;30;2;null;6.4
47142;Lauzun;31.8;8;null;4.2
47143;Lavardac;30.1;17;null;3.4
47144;Lavergne;28.9;0;null;3.5
47145;Layrac;23.9;29;null;5.2
47146;Lédat;17.5;11;null;3.9
47147;Lévignac-de-Guyenne;31.4;6;null;4.3
47148;Leyritz-Moncassin;31.3;1;null;1.8
47150;Longueville;18.6;2;null;1.1
47151;Loubès-Bernac;29.2;3;null;6.1
47152;Lougratte;32.5;5;null;3.7
47154;Lusignan-Petit;15.7;3;null;9.7
47155;Madaillan;22.7;0;null;5.5
47156;Marcellus;21;5;null;3.7
47157;Marmande;27.1;175;null;5
47158;Marmont-Pachas;6.8;1;null;12.3
47159;Le Mas-d'Agenais;26;10;null;4.4
47160;Masquières;24.9;1;null;5.3
47161;Massels;21.9;0;null;5.6
47162;Massoulès;23.3;2;null;2.4
47163;Mauvezin-sur-Gupie;20.5;6;null;6.1
47164;Mazières-Naresse;35.4;0;null;5.3
47165;Meilhan-sur-Garonne;25.9;17;null;5.4
47167;Mézin;34.2;7;null;4.2
47168;Miramont-de-Guyenne;38.1;24;null;2.4
47169;Moirax;16.8;22;null;8.7
47170;Monbahus;24.7;9;null;2.3
47171;Monbalen;18.6;4;null;3.1
47172;Moncaut;16.2;4;null;8.4
47173;Monclar;28.4;5;null;2.1
47174;Moncrabeau;30.6;6;null;8
47175;Monflanquin;31.3;19;null;6
47176;Mongaillard;23.9;0;null;3.6
47177;Monheurt;28.5;0;null;0.6
47178;Monségur;24.6;2;null;1.9
47179;Monsempron-Libos;34.5;10;null;2.6
47180;Montagnac-sur-Auvignon;20.5;6;null;5.2
47181;Montagnac-sur-Lède;28.6;2;null;6.8
47182;Montastruc;32.3;2;null;6.8
47183;Montauriol;35.8;1;null;3.7
47184;Montaut;32.3;2;null;2.5
47185;Montayral;35;22;null;2.8
47186;Montesquieu;21.5;4;null;4
47187;Monteton;22;6;null;3.5
47188;Montignac-de-Lauzun;32;6;null;4.5
47189;Montignac-Toupinerie;35.3;0;null;1.7
47190;Montpezat;25.6;7;null;7.1
47191;Montpouillan;18.7;5;null;2.4
47192;Monviel;27.5;0;null;0
47193;Moulinet;22.7;1;null;1.3
47194;Moustier;27.1;2;null;6.5
47195;Nérac;30.2;51;null;6.1
47196;Nicole;22.3;1;null;2.2
47197;Nomdieu;15.7;0;null;6.7
47198;Pailloles;23.8;1;null;5.4
47199;Pardaillan;25.9;2;null;4.8
47200;Parranquet;37.6;1;null;2.9
47201;Le Passage;23.8;74;47001;5
47202;Paulhiac;23.9;2;null;5.2
47203;Penne-d'Agenais;30.2;34;null;5
47204;Peyrière;29.1;1;null;4.2
47205;Pindères;31.8;2;null;4.5
47206;Pinel-Hauterive;23.2;6;null;8.9
47207;Pompiey;20.8;3;null;5.1
47208;Pompogne;31.2;0;null;1.8
47209;Pont-du-Casse;27.1;33;null;5.4
47210;Port-Sainte-Marie;23.6;16;null;4.4
47211;Poudenas;33;1;null;7.5
47212;Poussignac;24.9;2;null;8.6
47213;Prayssas;35.5;13;null;7.7
47214;Puch-d'Agenais;26.8;4;null;1.8
47215;Pujols;28.8;41;null;5.3
47216;Puymiclan;15.9;6;null;3.4
47217;Puymirol;26.6;6;null;4.5
47218;Puysserampion;26.5;1;null;5.6
47219;Rayet;17.3;0;null;3.6
47220;Razimet;22;2;null;6.8
47221;Réaup-Lisse;24.9;3;null;3.6
47222;La Réunion;24.2;3;null;3.4
47223;Rives;36;3;null;5.8
47224;Romestaing;34.2;0;null;2.9
47225;Roquefort;20.5;24;null;6.8
47226;Roumagne;32.8;5;null;3.1
47227;Ruffiac;27;0;null;2.8
47228;Saint-Antoine-de-Ficalba;18.9;4;null;4.6
47229;Saint-Astier;26;3;null;9.4
47230;Saint-Aubin;31.8;5;null;1.3
47231;Saint-Avit;30.3;2;null;2.7
47232;Saint-Barthélemy-d'Agenais;35.8;6;null;5.3
47233;Sainte-Bazeille;29.1;29;null;3.4
47234;Saint-Caprais-de-Lerm;13.2;7;null;6.6
47235;Saint-Colomb-de-Lauzun;35.2;5;null;4.6
47236;Sainte-Colombe-de-Duras;30.8;0;null;2.4
47237;Sainte-Colombe-de-Villeneuve;20.9;5;null;9.5
47238;Sainte-Colombe-en-Bruilhois;17.9;14;null;6
47239;Saint-Étienne-de-Fougères;21.2;11;null;3.6
47240;Saint-Étienne-de-Villeréal;27.3;2;null;6
47241;Saint-Eutrope-de-Born;27.6;8;null;4.2
47242;Saint-Front-sur-Lémance;27.3;5;null;3.4
47244;Sainte-Gemme-Martaillac;20.2;5;null;5.1
47245;Saint-Géraud;18.7;2;null;0
47246;Saint-Hilaire-de-Lusignan;20.6;10;null;7.4
47247;Saint-Jean-de-Duras;24.1;4;null;4.3
47248;Saint-Jean-de-Thurac;18.2;7;null;5
47249;Saint-Laurent;24.2;0;null;5.3
47250;Saint-Léger;27.1;1;null;1
47251;Saint-Léon;20.2;1;null;5
47252;Sainte-Livrade-sur-Lot;27.5;41;null;2.5
47253;Sainte-Marthe;14.5;7;null;3.3
47254;Saint-Martin-Curton;20.7;2;null;6.3
47255;Saint-Martin-de-Beauville;24;2;null;4.2
47256;Saint-Martin-de-Villeréal;35.3;1;null;4.5
47257;Saint-Martin-Petit;19.6;3;null;2.4
47258;Sainte-Maure-de-Peyriac;34.6;1;null;3.6
47259;Saint-Maurice-de-Lestapel;24;0;null;2.5
47260;Saint-Maurin;27.8;3;null;7.2
47262;Saint-Nicolas-de-la-Balerme;19.6;6;null;2.3
47263;Saint-Pardoux-du-Breuil;23.6;3;null;2.7
47264;Saint-Pardoux-Isaac;43.7;3;null;2.5
47265;Saint-Pastour;23.4;4;null;5.9
47266;Saint-Pé-Saint-Simon;37.3;3;null;3.4
47267;Saint-Pierre-de-Buzet;18.4;3;null;4.3
47269;Saint-Pierre-de-Clairac;21.2;5;null;6
47271;Saint-Pierre-sur-Dropt;20.7;4;null;4.8
47272;Saint-Quentin-du-Dropt;24.6;3;null;2.8
47273;Saint-Robert;21.9;1;null;3.6
47274;Saint-Romain-le-Noble;22.8;5;null;1.5
47275;Saint-Salvy;21.7;1;null;6.3
47276;Saint-Sardos;24.4;4;null;5.2
47277;Saint-Sauveur-de-Meilhan;19;1;null;5.4
47278;Saint-Sernin;28;10;null;4.9
47279;Saint-Sixte;19.3;0;null;4.6
47280;Saint-Sylvestre-sur-Lot;33.1;22;null;4.7
47281;Saint-Urcisse;11.9;1;null;3.9
47282;Saint-Vincent-de-Lamontjoie;22.7;0;null;6.6
47283;Saint-Vite;25.2;3;null;2
47284;Salles;27.1;3;null;6.8
47285;Samazan;29.9;12;null;3.5
47286;Sauméjan;16.7;0;null;3.9
47287;Saumont;28.5;2;null;5.1
47288;Sauvagnas;19.5;4;null;7
47289;La Sauvetat-de-Savères;14.3;5;null;4.3
47290;La Sauvetat-du-Dropt;27.1;8;null;4.7
47291;La Sauvetat-sur-Lède;15.3;5;null;6.4
47292;Sauveterre-la-Lémance;38.4;4;null;4.6
47293;Sauveterre-Saint-Denis;23.3;4;null;2.3
47294;Savignac-de-Duras;31.5;3;null;11.3
47295;Savignac-sur-Leyze;23.5;7;null;3.8
47296;Ségalas;33.5;1;null;6.7
47297;Sembas;32.4;1;null;7.6
47298;Sénestis;25.7;0;null;2.4
47299;Sérignac-Péboudou;28.6;3;null;2.1
47300;Sérignac-sur-Garonne;19.7;16;null;4.4
47301;Seyches;26.2;19;null;3.2
47302;Sos;45.9;6;null;5.3
47303;Soumensac;25.1;1;null;5.8
47304;Taillebourg;30.8;0;null;1.8
47305;Tayrac;18.1;2;null;4.3
47306;Le Temple-sur-Lot;28.8;10;null;4.8
47307;Thézac;36;1;null;7.7
47308;Thouars-sur-Garonne;25.2;1;null;4.6
47309;Tombebœuf;27.6;5;null;6.2
47310;Tonneins;28.3;67;null;2.6
47311;Tourliac;23;1;null;2.1
47312;Tournon-d'Agenais;36.5;14;null;3.6
47313;Tourtrès;28.5;0;null;1.8
47314;Trémons;20.3;1;null;4.6
47315;Trentels;20;2;null;2.7
47316;Varès;25.4;4;null;2.8
47317;Verteuil-d'Agenais;27.3;6;null;2.8
47318;Vianne;28.9;6;null;3
47319;Villebramar;26.8;0;null;5.3
47320;Villefranche-du-Queyran;26.7;6;null;3.6
47321;Villeneuve-de-Duras;21.6;4;null;3.8
47323;Villeneuve-sur-Lot;28.6;184;47252;4.8
47324;Villeréal;44.4;11;null;4
47325;Villeton;23.6;1;null;4
47326;Virazeil;31;9;null;4.6
47327;Xaintrailles;21.7;1;null;2.6
47328;Saint-Georges;22.4;2;null;2.6
48001;Albaret-le-Comtal;33.1;0;null;2.1
48002;Albaret-Sainte-Marie;19.6;4;null;4
48003;Allenc;25.4;5;null;2.6
48004;Altier;34.1;2;null;2.8
48005;Antrenas;22.5;1;null;2.8
48007;Arzenc-d'Apcher;24;0;null;0
48008;Arzenc-de-Randon;25.8;0;null;3.2
48009;Peyre en Aubrac;25.9;11;null;3.2
48010;Auroux;41.7;3;null;2.3
48012;Les Monts-Verts;30.1;0;null;2.5
48013;Badaroux;21.5;4;null;4.7
48015;Pied-de-Borne;28.9;3;null;7.1
48016;Balsièges;16.2;0;null;3.7
48017;Banassac-Canilhac;18.9;14;null;6.2
48018;Barjac;16.9;5;null;8.2
48019;Barre-des-Cévennes;24.1;1;null;4.9
48020;Bassurels;33.9;1;null;11.9
48021;La Bastide-Puylaurent;27.6;3;null;5.4
48025;Les Bessons;21.8;2;null;2.8
48026;Blavignac;24;2;null;6.8
48027;Mont Lozère et Goulet;30.8;8;null;2.4
48028;Les Bondons;24.3;2;null;5.1
48029;Le Born;17.6;0;null;7.3
48030;Brenoux;13.4;2;null;7.4
48031;Brion;31.2;0;null;1.5
48032;Le Buisson;11.2;1;null;5.1
48034;La Canourgue;27;8;null;5.3
48036;Cassagnas;33.9;1;null;9.6
48037;Chadenet;24.4;1;null;4.4
48038;Bel-Air-Val-d'Ance;29.2;2;null;3.8
48039;Chanac;17.5;6;null;5.5
48041;Chastanier;33.8;1;null;1.6
48042;Chastel-Nouvel;15.1;2;null;6.8
48043;Châteauneuf-de-Randon;26;1;null;3.1
48044;Chauchailles;32.2;0;null;1.5
48045;Chaudeyrac;18.6;1;null;2.2
48046;Chaulhac;36.6;0;null;0
48048;Cheylard-l'Évêque;34.9;0;null;1.8
48050;Bédouès-Cocurès;19.7;9;null;3.4
48051;Le Collet-de-Dèze;34.9;8;null;6.3
48053;Cubières;30.2;2;null;2.1
48054;Cubiérettes;33.3;0;null;0
48055;Cultures;13.1;0;null;8.3
48056;Esclanèdes;11.6;1;null;4.9
48058;La Fage-Montivernoux;21.2;0;null;0
48059;La Fage-Saint-Julien;23.1;1;null;3.2
48061;Florac Trois Rivières;26.4;22;null;4.6
48063;Fontans;32.7;0;null;2.8
48064;Fournels;42.8;1;null;2
48065;Fraissinet-de-Fourques;35.4;0;null;4.6
48067;Gabriac;33.3;2;null;10
48068;Gabrias;17.8;2;null;6.7
48069;Gatuzières;26.4;0;null;7.7
48070;Grandrieu;30;5;null;3
48071;Grandvals;37.9;1;null;3.3
48072;Grèzes;21;2;null;5.8
48073;Les Hermaux;30.3;1;null;0
48074;Hures-la-Parade;25.6;3;null;5.7
48075;Ispagnac;27.6;8;null;8.2
48077;Julianges;40.4;1;null;2.2
48079;Lajo;26.3;0;null;3
48080;Langogne;27.3;21;null;3.9
48081;Lanuéjols;14.4;2;null;7.1
48082;Laubert;18.6;0;null;6
48083;Les Laubies;30.1;0;null;7.1
48085;Laval-du-Tarn;30.2;0;null;9.9
48086;Luc;46.3;3;null;2.2
48087;Prinsuéjols-Malbouzon;30.9;3;null;8.4
48088;La Malène;26.8;1;null;3.5
48089;Le Malzieu-Forain;24.8;4;null;1.4
48090;Le Malzieu-Ville;39.1;5;null;5.3
48091;Marchastel;21.4;1;null;4.5
48092;Marvejols;29.8;32;null;4.5
48094;Massegros Causses Gorges;24.8;7;null;3.4
48095;Mende;18.7;90;null;7.7
48096;Meyrueis;30.9;5;null;4.7
48097;Moissac-Vallée-Française;27.1;0;null;7.1
48098;Molezon;26.9;2;null;14.8
48099;Bourgs sur Colagne;23.6;10;null;5.6
48100;Montbel;28.6;3;null;2.2
48103;Montrodat;17.6;10;null;5.3
48104;Nasbinals;33.5;9;null;5.8
48105;Naussac-Fontanes;20.9;3;null;4.2
48106;Noalhac;26.6;0;null;4
48107;Palhers;12.1;0;null;4
48108;La Panouse;28;0;null;3.3
48110;Paulhac-en-Margeride;32.7;0;null;3.5
48111;Pelouse;19.1;1;null;4
48112;Pierrefiche;26.4;2;null;1.4
48115;Le Pompidou;26.7;2;null;5.1
48116;Pont de Montvert - Sud Mont Lozère;25.1;6;null;7.7
48117;Pourcharesses;23.7;1;null;7.7
48119;Prévenchères;26.5;2;null;3.3
48121;Prunières;12.6;0;null;5.9
48123;Recoules-d'Aubrac;45.7;0;null;6.2
48124;Recoules-de-Fumas;30.1;1;null;1.1
48126;Lachamp-Ribennes;24.7;0;null;6.1
48127;Monts-de-Randon;24.3;3;null;5.3
48128;Rimeize;15.6;1;null;2.3
48129;Rocles;20.6;1;null;8.6
48130;Rousses;30.5;2;null;13.5
48131;Le Rozier;32.6;3;null;2.6
48132;Saint-Alban-sur-Limagnole;34.6;10;null;2.6
48135;Saint-André-Capcèze;23.8;3;null;7.3
48136;Saint-André-de-Lancize;26.7;1;null;8.5
48137;Saint-Bauzile;18.7;0;null;8
48138;Saint-Bonnet-de-Chirac;13.6;0;null;6.1
48139;Saint Bonnet-Laval;23.3;3;null;1.7
48140;Saint-Chély-d'Apcher;24.4;16;null;5.5
48141;Mas-Saint-Chély;32.7;2;null;9.5
48144;Sainte-Croix-Vallée-Française;25.6;6;null;10.3
48145;Saint-Denis-en-Margeride;42.3;0;null;1.5
48146;Gorges du Tarn Causses;27.2;11;null;7.9
48147;Saint-Étienne-du-Valdonnez;20.1;3;null;5.9
48148;Saint-Étienne-Vallée-Française;26.6;2;null;8.2
48149;Sainte-Eulalie;34.2;0;null;0
48150;Saint-Flour-de-Mercoire;14.1;2;null;5.5
48151;Saint-Frézal-d'Albuges;21.7;0;null;0
48152;Ventalon en Cévennes;29.2;2;null;12.4
48153;Saint-Gal;14.9;0;null;1.6
48155;Saint-Germain-de-Calberte;35.1;9;null;8.8
48156;Saint-Germain-du-Teil;23.5;2;null;3.3
48157;Sainte-Hélène;6.1;1;null;15.6
48158;Saint-Hilaire-de-Lavit;30.1;1;null;8.2
48160;Saint-Jean-la-Fouillouse;32.1;1;null;5.5
48161;Saint-Juéry;33.3;1;null;3.9
48163;Saint-Julien-des-Points;37.2;0;null;1
48165;Saint-Laurent-de-Muret;21.9;2;null;2.1
48166;Cans et Cévennes;27;2;null;11.2
48167;Saint-Laurent-de-Veyrès;48.6;0;null;0
48168;Saint-Léger-de-Peyre;18.5;1;null;0
48169;Saint-Léger-du-Malzieu;30.2;0;null;3
48170;Saint-Martin-de-Boubaux;26.2;3;null;8.2
48171;Saint-Martin-de-Lansuscle;24.9;3;null;8.8
48173;Saint-Michel-de-Dèze;30;2;null;5.3
48174;Saint-Paul-le-Froid;25.7;1;null;0
48175;Saint-Pierre-de-Nogaret;27.4;3;null;3.4
48176;Saint-Pierre-des-Tripiers;33;1;null;18.3
48177;Saint-Pierre-le-Vieux;21.2;1;null;3.4
48178;Saint-Privat-de-Vallongue;33;2;null;10.2
48179;Saint-Privat-du-Fau;41.9;0;null;1.9
48181;Saint-Saturnin;23.8;0;null;7.4
48182;Saint-Sauveur-de-Ginestoux;22.8;0;null;0
