nom,nom_minimise,COG,SIREN,code_region,code_departement
Neussargues en Pinatelle,NEUSSARGUES EN PINATELLE,15141,200065175,84,15
Neuvéglise-sur-Truyère,NEUVEGLISE-SUR-TRUYERE,15142,200065191,84,15
Nieudan,NIEUDAN,15143,211501432,84,15
Omps,OMPS,15144,211501440,84,15
Pailherols,PAILHEROLS,15146,211501465,84,15
Parlan,PARLAN,15147,211501473,84,15
Paulhac,PAULHAC,15148,211501481,84,15
Paulhenc,PAULHENC,15149,211501499,84,15
Peyrusse,PEYRUSSE,15151,211501515,84,15
Pierrefort,PIERREFORT,15152,211501523,84,15
Pleaux,PLEAUX,15153,211501531,84,15
Polminhac,POLMINHAC,15154,211501549,84,15
Pradiers,PRADIERS,15155,211501556,84,15
Prunet,PRUNET,15156,211501564,84,15
Quézac,QUEZAC,15157,211501572,84,15
Rageade,RAGEADE,15158,211501580,84,15
Raulhac,RAULHAC,15159,211501598,84,15
Reilhac,REILHAC,15160,211502919,84,15
Rézentières,REZENTIERES,15161,211501614,84,15
Riom-ès-Montagnes,RIOM-ES-MONTAGNES,15162,211501622,84,15
Roannes-Saint-Mary,ROANNES-SAINT-MARY,15163,211501630,84,15
Roffiac,ROFFIAC,15164,211501648,84,15
Rouffiac,ROUFFIAC,15165,211501655,84,15
Roumégoux,ROUMEGOUX,15166,211501663,84,15
Rouziers,ROUZIERS,15167,211501671,84,15
Ruynes-en-Margeride,RUYNES-EN-MARGERIDE,15168,211501689,84,15
Saignes,SAIGNES,15169,211501697,84,15
Saint-Amandin,SAINT-AMANDIN,15170,211501705,84,15
Saint-Antoine,SAINT-ANTOINE,15172,211501721,84,15
Saint-Bonnet-de-Condat,SAINT-BONNET-DE-CONDAT,15173,211501739,84,15
Saint-Bonnet-de-Salers,SAINT-BONNET-DE-SALERS,15174,211501747,84,15
Saint-Cernin,SAINT-CERNIN,15175,211501754,84,15
Saint-Chamant,SAINT-CHAMANT,15176,211501762,84,15
Saint-Cirgues-de-Jordanne,SAINT-CIRGUES-DE-JORDANNE,15178,211501788,84,15
Saint-Cirgues-de-Malbert,SAINT-CIRGUES-DE-MALBERT,15179,211501796,84,15
Saint-Clément,SAINT-CLEMENT,15180,211501804,84,15
Saint-Constant-Fournoulès,SAINT-CONSTANT-FOURNOULES,15181,200057503,84,15
Saint-Étienne-Cantalès,SAINT-ETIENNE-CANTALES,15182,211501820,84,15
Saint-Étienne-de-Carlat,SAINT-ETIENNE-DE-CARLAT,15183,211501838,84,15
Saint-Étienne-de-Maurs,SAINT-ETIENNE-DE-MAURS,15184,211501846,84,15
Saint-Étienne-de-Chomeil,SAINT-ETIENNE-DE-CHOMEIL,15185,211501853,84,15
Sainte-Eulalie,SAINTE-EULALIE,15186,211501861,84,15
Saint-Flour,SAINT-FLOUR,15187,211501879,84,15
Saint-Georges,SAINT-GEORGES,15188,211501887,84,15
Saint-Gérons,SAINT-GERONS,15189,211501895,84,15
Saint-Hippolyte,SAINT-HIPPOLYTE,15190,211501903,84,15
Saint-Illide,SAINT-ILLIDE,15191,211501911,84,15
Saint-Jacques-des-Blats,SAINT-JACQUES-DES-BLATS,15192,211501929,84,15
Saint-Julien-de-Toursac,SAINT-JULIEN-DE-TOURSAC,15194,211501945,84,15
Saint-Mamet-la-Salvetat,SAINT-MAMET-LA-SALVETAT,15196,211501960,84,15
Sainte-Marie,SAINTE-MARIE,15198,211501986,84,15
Saint-Martial,SAINT-MARTIAL,15199,211501994,84,15
Saint-Martin-Cantalès,SAINT-MARTIN-CANTALES,15200,211502000,84,15
Saint-Martin-sous-Vigouroux,SAINT-MARTIN-SOUS-VIGOUROUX,15201,211502018,84,15
Saint-Martin-Valmeroux,SAINT-MARTIN-VALMEROUX,15202,211502026,84,15
Saint-Mary-le-Plain,SAINT-MARY-LE-PLAIN,15203,211502034,84,15
Saint-Paul-des-Landes,SAINT-PAUL-DES-LANDES,15204,211502042,84,15
Saint-Paul-de-Salers,SAINT-PAUL-DE-SALERS,15205,211502059,84,15
Saint-Pierre,SAINT-PIERRE,15206,211502067,84,15
Saint-Poncy,SAINT-PONCY,15207,211502075,84,15
Saint-Projet-de-Salers,SAINT-PROJET-DE-SALERS,15208,211502083,84,15
Saint-Rémy-de-Chaudes-Aigues,SAINT-REMY-DE-CHAUDES-AIGUES,15209,211502091,84,15
Saint-Santin-Cantalès,SAINT-SANTIN-CANTALES,15211,211502117,84,15
Saint-Santin-de-Maurs,SAINT-SANTIN-DE-MAURS,15212,211502125,84,15
Saint-Saturnin,SAINT-SATURNIN,15213,211502133,84,15
Saint-Saury,SAINT-SAURY,15214,211502141,84,15
Saint-Simon,SAINT-SIMON,15215,211502158,84,15
Saint-Urcize,SAINT-URCIZE,15216,211502166,84,15
Saint-Victor,SAINT-VICTOR,15217,211502174,84,15
Saint-Vincent-de-Salers,SAINT-VINCENT-DE-SALERS,15218,211502182,84,15
Salers,SALERS,15219,211502190,84,15
Salins,SALINS,15220,211502208,84,15
Sansac-de-Marmiesse,SANSAC-DE-MARMIESSE,15221,211502216,84,15
Sansac-Veinazès,SANSAC-VEINAZES,15222,211502224,84,15
Sauvat,SAUVAT,15223,211502232,84,15
La Ségalassière,SEGALASSIERE (LA),15224,211502240,84,15
Ségur-les-Villas,SEGUR-LES-VILLAS,15225,211502257,84,15
Sénezergues,SENEZERGUES,15226,211502265,84,15
Siran,SIRAN,15228,211502281,84,15
Soulages,SOULAGES,15229,211502299,84,15
Sourniac,SOURNIAC,15230,211502307,84,15
Talizat,TALIZAT,15231,211502315,84,15
Tanavelle,TANAVELLE,15232,211502323,84,15
Teissières-de-Cornet,TEISSIERES-DE-CORNET,15233,211502331,84,15
Teissières-lès-Bouliès,TEISSIERES-LES-BOULIES,15234,211502349,84,15
Les Ternes,TERNES (LES),15235,211502356,84,15
Thiézac,THIEZAC,15236,211502364,84,15
Tiviers,TIVIERS,15237,211502372,84,15
Tournemire,TOURNEMIRE,15238,211502380,84,15
Trémouille,TREMOUILLE,15240,211502406,84,15
La Trinitat,TRINITAT (LA ),15241,211502414,84,15
Le Trioulou,TRIOULOU (LE),15242,211502422,84,15
Trizac,TRIZAC,15243,211502430,84,15
Ussel,USSEL,15244,211502448,84,15
Vabres,VABRES,15245,211502455,84,15
Valette,VALETTE,15246,211502463,84,15
Valjouze,VALJOUZE,15247,211502471,84,15
Valuéjols,VALUEJOLS,15248,211502489,84,15
Le Vaulmier,VAULMIER (LE),15249,211502497,84,15
Vebret,VEBRET,15250,211502505,84,15
Védrines-Saint-Loup,VEDRINES-SAINT-LOUP,15251,211502513,84,15
Velzic,VELZIC,15252,211502521,84,15
Vernols,VERNOLS,15253,211502539,84,15
Veyrières,VEYRIERES,15254,211502547,84,15
Vézac,VEZAC,15255,211502554,84,15
Vèze,VEZE,15256,211502562,84,15
Vezels-Roussy,VEZELS-ROUSSY,15257,211502570,84,15
Vic-sur-Cère,VIC-SUR-CERE,15258,211502588,84,15
Vieillespesse,VIEILLESPESSE,15259,211502596,84,15
Vieillevie,VIEILLEVIE,15260,211502604,84,15
Le Vigean,VIGEAN (LE),15261,211502612,84,15
Villedieu,VILLEDIEU,15262,211502620,84,15
Virargues,VIRARGUES,15263,211502638,84,15
Vitrac,VITRAC,15264,211502646,84,15
Ydes,YDES,15265,211502653,84,15
Yolet,YOLET,15266,211502661,84,15
Ytrac,YTRAC,15267,211502679,84,15
Le Rouget-Pers,ROUGET(LE)-PERS,15268,200057487,84,15
Besse,BESSE,15269,211502695,84,15
Abzac,ABZAC,16001,211600010,75,16
Les Adjots,ADJOTS (LES),16002,211600028,75,16
Agris,AGRIS,16003,211600036,75,16
Aigre,AIGRE,16005,200083251,75,16
Alloue,ALLOUE,16007,211600077,75,16
Ambérac,AMBERAC,16008,211600085,75,16
Ambernac,AMBERNAC,16009,211600093,75,16
Ambleville,AMBLEVILLE,16010,211600101,75,16
Anais,ANAIS,16011,211600119,75,16
Angeac-Champagne,ANGEAC-CHAMPAGNE,16012,211600127,75,16
Angeac-Charente,ANGEAC-CHARENTE,16013,211600135,75,16
Angeduc,ANGEDUC,16014,211600143,75,16
Angoulême,VILLE D ANGOULEME,16015,211600150,75,16
Ansac-sur-Vienne,ANSAC-SUR-VIENNE,16016,211600168,75,16
Ars,ARS,16018,211600184,75,16
Asnières-sur-Nouère,ASNIERES-SUR-NOUERE,16019,211600192,75,16
Aubeterre-sur-Dronne,AUBETERRE-SUR-DRONNE,16020,211600200,75,16
Aunac-sur-Charente,AUNAC SUR CHARENTE,16023,200062784,75,16
Aussac-Vadalle,AUSSAC-VADALLE,16024,211600242,75,16
Baignes-Sainte-Radegonde,BAIGNES-SAINTE-RADEGONDE,16025,211600259,75,16
Balzac,BALZAC,16026,211600267,75,16
Barbezières,BARBEZIERES,16027,211600275,75,16
Barbezieux-Saint-Hilaire,BARBEZIEUX-SAINT-HILAIRE,16028,211600283,75,16
Bardenac,BARDENAC,16029,211600291,75,16
Barret,BARRET,16030,211600309,75,16
Barro,BARRO,16031,211600317,75,16
Bassac,BASSAC,16032,211600325,75,16
Bazac,BAZAC,16034,211600341,75,16
Beaulieu-sur-Sonnette,BEAULIEU-SUR-SONNETTE,16035,211600358,75,16
Bécheresse,BECHERESSE,16036,211600366,75,16
Bellon,BELLON,16037,211600374,75,16
Benest,BENEST,16038,211600382,75,16
Bernac,BERNAC,16039,211600390,75,16
Berneuil,BERNEUIL,16040,211600408,75,16
Bessac,BESSAC,16041,211600416,75,16
Bessé,BESSE,16042,211600424,75,16
Bioussac,BIOUSSAC,16044,211600440,75,16
Birac,BIRAC,16045,211600457,75,16
Coteaux-du-Blanzacais,LES COTEAUX DU BLANZACAIS,16046,200083129,75,16
Blanzaguet-Saint-Cybard,BLANZAGUET,16047,211600473,75,16
Boisbreteau,BOISBRETEAU,16048,211600481,75,16
Bonnes,BONNES,16049,211600499,75,16
Bonneuil,BONNEUIL,16050,211600507,75,16
Bors (Canton de Tude-et-Lavalette),BORS,16052,211600523,75,16
Bors (Canton de Charente-Sud),BORS DE BAIGNES,16053,211600531,75,16
Le Bouchage,BOUCHAGE (LE ),16054,211600549,75,16
Bouëx,BOUEX,16055,211600556,75,16
Bourg-Charente,BOURG-CHARENTE,16056,211600564,75,16
Bouteville,BOUTEVILLE,16057,211600572,75,16
Boutiers-Saint-Trojan,BOUTIERS-SAINT-TROJAN,16058,211600580,75,16
Brettes,BRETTES,16059,211600598,75,16
Bréville,BREVILLE,16060,211600606,75,16
Brie,BRIE,16061,211600614,75,16
Brie-sous-Barbezieux,BRIE-SOUS-BARBEZIEUX,16062,211600622,75,16
Brie-sous-Chalais,BRIE-SOUS-CHALAIS,16063,211600630,75,16
Brigueuil,BRIGUEUIL,16064,211600648,75,16
Brillac,BRILLAC,16065,211600655,75,16
Brossac,BROSSAC,16066,211600663,75,16
Bunzac,BUNZAC,16067,211600671,75,16
Cellefrouin,CELLEFROUIN,16068,211600689,75,16
Cellettes,CELLETTES,16069,211600697,75,16
Chabanais,CHABANAIS,16070,211600705,75,16
Chabrac,CHABRAC,16071,211600713,75,16
Chadurie,CHADURIE,16072,211600721,75,16
Chalais,CHALAIS,16073,211600739,75,16
Challignac,CHALLIGNAC,16074,211600747,75,16
Champagne-Vigny,CHAMPAGNE-VIGNY,16075,211600754,75,16
Champagne-Mouton,CHAMPAGNE-MOUTON,16076,211600762,75,16
Champmillon,CHAMPMILLON,16077,211600770,75,16
Champniers,CHAMPNIERS,16078,211600788,75,16
Chantillac,CHANTILLAC,16079,211600796,75,16
La Chapelle,CHAPELLE (LA ),16081,211600812,75,16
Boisné-La Tude,BOISNE-LA TUDE,16082,200056992,75,16
Charmé,CHARME,16083,211600838,75,16
Charras,CHARRAS,16084,211600846,75,16
Chasseneuil-sur-Bonnieure,CHASSENEUIL-SUR-BONNIEURE,16085,211600853,75,16
Chassenon,CHASSENON,16086,211600861,75,16
Chassiecq,CHASSIECQ,16087,211600879,75,16
Chassors,CHASSORS,16088,211600887,75,16
Châteaubernard,CHATEAUBERNARD,16089,211600895,75,16
Châteauneuf-sur-Charente,CHATEAUNEUF-SUR-CHARENTE,16090,211600903,75,16
Châtignac,CHATIGNAC,16091,211600911,75,16
Chazelles,CHAZELLES,16093,211600937,75,16
Chenon,CHENON,16095,211600952,75,16
Cherves-Châtelars,CHERVES-CHATELARS,16096,211600960,75,16
Cherves-Richemont,CHERVES-RICHEMONT,16097,211600978,75,16
La Chèvrerie,CHEVRERIE (LA ),16098,211600986,75,16
Chillac,CHILLAC,16099,211600994,75,16
Chirac,CHIRAC,16100,211601000,75,16
Claix,CLAIX,16101,211601018,75,16
Cognac,COGNAC,16102,211601026,75,16
Combiers,COMBIERS,16103,211601034,75,16
Condac,CONDAC,16104,211601042,75,16
Condéon,CONDEON,16105,211601059,75,16
Confolens,CONFOLENS,16106,200054047,75,16
Coulgens,COULGENS,16107,211601075,75,16
Coulonges,COULONGES,16108,211601083,75,16
Courbillac,COURBILLAC,16109,211601091,75,16
Courcôme,COURCOME,16110,200086429,75,16
Courgeac,COURGEAC,16111,211601117,75,16
Courlac,COURLAC,16112,211601125,75,16
La Couronne,COURONNE (LA ),16113,211601133,75,16
Couture,COUTURE,16114,211601141,75,16
Criteuil-la-Magdeleine,CRITEUIL-LA-MAGDELEINE,16116,211601166,75,16
Curac,CURAC,16117,211601174,75,16
Deviat,DEVIAT,16118,211601182,75,16
Dignac,DIGNAC,16119,211601190,75,16
Dirac,DIRAC,16120,211601208,75,16
Douzat,DOUZAT,16121,211601216,75,16
Ébréon,EBREON,16122,211601224,75,16
Échallat,ECHALLAT,16123,211601232,75,16
Écuras,ECURAS,16124,211601240,75,16
Édon,EDON,16125,211601257,75,16
Empuré,EMPURE,16127,211601273,75,16
Épenède,EPENEDE,16128,211601281,75,16
Les Essards,ESSARDS (LES),16130,211601307,75,16
Esse,ESSE,16131,211601315,75,16
Étagnac,ETAGNAC,16132,211601323,75,16
Étriac,ETRIAC,16133,211601331,75,16
Exideuil-sur-Vienne,EXIDEUIL,16134,211601349,75,16
Eymouthiers,EYMOUTHIERS,16135,211601356,75,16
La Faye,FAYE (LA ),16136,211601364,75,16
Feuillade,FEUILLADE,16137,211601372,75,16
Fléac,FLEAC,16138,211601380,75,16
Fleurac,FLEURAC,16139,211601398,75,16
Fontclaireau,FONTCLAIREAU,16140,211601406,75,16
Fontenille,FONTENILLE,16141,211601414,75,16
La Forêt-de-Tessé,FORET-DE-TESSE (LA ),16142,211601422,75,16
Fouquebrune,FOUQUEBRUNE,16143,211601430,75,16
Fouqueure,FOUQUEURE,16144,211601448,75,16
Foussignac,FOUSSIGNAC,16145,211601455,75,16
Garat,GARAT,16146,211601463,75,16
Gardes-le-Pontaroux,GARDES-LE-PONTAROUX,16147,211601471,75,16
Genac-Bignac,GENAC-BIGNAC,16148,200058196,75,16
Gensac-la-Pallue,GENSAC-LA-PALLUE,16150,211601505,75,16
Genté,GENTE,16151,211601513,75,16
Gimeux,GIMEUX,16152,211601521,75,16
Mainxe-Gondeville,MAINXE GONDEVILLE,16153,200083285,75,16
Gond-Pontouvre,GOND-PONTOUVRE,16154,211601547,75,16
Les Gours,GOURS (LES),16155,211601554,75,16
Le Grand-Madieu,GRAND-MADIEU (LE ),16157,211601570,75,16
Grassac,GRASSAC,16158,211601588,75,16
Guimps,GUIMPS,16160,211601604,75,16
Guizengeard,GUIZENGEARD,16161,211601612,75,16
Gurat,GURAT,16162,211601620,75,16
Hiersac,HIERSAC,16163,211601638,75,16
Hiesse,HIESSE,16164,211601646,75,16
Houlette,HOULETTE,16165,211601653,75,16
L'Isle-d'Espagnac,ISLE-D'ESPAGNAC (L' ),16166,211601661,75,16
Jarnac,JARNAC,16167,211601679,75,16
Jauldes,JAULDES,16168,211601687,75,16
Javrezac,JAVREZAC,16169,211601695,75,16
Juignac,JUIGNAC,16170,211601703,75,16
Juillac-le-Coq,JUILLAC-LE-COQ,16171,211601711,75,16
Juillé,JUILLE,16173,211601737,75,16
Julienne,JULIENNE,16174,211601745,75,16
Val des Vignes,VAL DES VIGNES,16175,200054187,75,16
Lachaise,LACHAISE,16176,211601760,75,16
Ladiville,LADIVILLE,16177,211601778,75,16
Lagarde-sur-le-Né,LAGARDE-SUR-LE-NE,16178,211601786,75,16
Laprade,LAPRADE,16180,211601802,75,16
Lessac,LESSAC,16181,211601810,75,16
Lesterps,LESTERPS,16182,211601828,75,16
Lésignac-Durand,LESIGNAC-DURAND,16183,211601836,75,16
Lichères,LICHERES,16184,211601844,75,16
Ligné,LIGNE,16185,211601851,75,16
Lignières-Sonneville,LIGNIERES-SONNEVILLE,16186,211601869,75,16
Linars,LINARS,16187,211601877,75,16
Le Lindois,LINDOIS (LE ),16188,211601885,75,16
Londigny,LONDIGNY,16189,211601893,75,16
Longré,LONGRE,16190,211601901,75,16
Lonnes,LONNES,16191,211601919,75,16
Terres-de-Haute-Charente,TERRES DE HAUTE CHARENTE,16192,200083350,75,16
Louzac-Saint-André,LOUZAC-SAINT-ANDRE,16193,211601935,75,16
Lupsault,LUPSAULT,16194,211601943,75,16
Lussac,LUSSAC,16195,211601950,75,16
Luxé,LUXE,16196,211601968,75,16
La Magdeleine,MAGDELEINE (LA ),16197,211601976,75,16
Magnac-Lavalette-Villars,MAGNAC-LAVALETTE-VILLARS,16198,211601984,75,16
Magnac-sur-Touvre,MAGNAC-SUR-TOUVRE,16199,211601992,75,16
Maine-de-Boixe,MAINE-DE-BOIXE,16200,211602008,75,16
Mainzac,MAINZAC,16203,211602032,75,16
Bellevigne,BELLEVIGNE,16204,200062941,75,16
Manot,MANOT,16205,211602057,75,16
Mansle,MANSLE,16206,211602065,75,16
Marcillac-Lanville,MARCILLAC-LANVILLE,16207,211602073,75,16
Mareuil,MAREUIL,16208,211602081,75,16
Marillac-le-Franc,MARILLAC-LE-FRANC,16209,211602099,75,16
Marsac,MARSAC,16210,211602107,75,16
Marthon,MARTHON,16211,211602115,75,16
Massignac,MASSIGNAC,16212,211602123,75,16
Mazerolles,MAZEROLLES,16213,211602131,75,16
Médillac,MEDILLAC,16215,211602156,75,16
Mérignac,MERIGNAC,16216,211602164,75,16
Merpins,MERPINS,16217,211602172,75,16
Mesnac,MESNAC,16218,211602180,75,16
Les Métairies,METAIRIES (LES),16220,211602206,75,16
Mons,MONS,16221,211602214,75,16
Montboyer,MONTBOYER,16222,211602222,75,16
Montbron,MONTBRON,16223,211602230,75,16
Montmérac,MONTMERAC,16224,200058212,75,16
Montembœuf,MONTEMBOEUF,16225,211602255,75,16
Montignac-Charente,MONTIGNAC-CHARENTE,16226,211602263,75,16
Montignac-le-Coq,MONTIGNAC-LE-COQ,16227,211602271,75,16
Montjean,MONTJEAN,16229,211602297,75,16
Montmoreau,MONTMOREAU,16230,200063105,75,16
Montrollet,MONTROLLET,16231,211602313,75,16
Mornac,MORNAC,16232,211602321,75,16
Mosnac,MOSNAC,16233,211602339,75,16
Moulidars,MOULIDARS,16234,211602347,75,16
Mouthiers-sur-Boëme,MOUTHIERS-SUR-BOEME,16236,211602362,75,16
Mouton,MOUTON,16237,211602370,75,16
Moutonneau,MOUTONNEAU,16238,211602388,75,16
Mouzon,MOUZON,16239,211602396,75,16
Nabinaud,NABINAUD,16240,211602404,75,16
Nanclars,NANCLARS,16241,211602412,75,16
Nanteuil-en-Vallée,NANTEUIL-EN-VALLEE,16242,211602420,75,16
Nercillac,NERCILLAC,16243,211602438,75,16
Nersac,NERSAC,16244,211602446,75,16
Nieuil,NIEUIL,16245,211602453,75,16
Nonac,NONAC,16246,211602461,75,16
Oradour,ORADOUR,16248,211602487,75,16
Oradour-Fanais,ORADOUR-FANAIS,16249,211602495,75,16
Orgedeuil,ORGEDEUIL,16250,211602503,75,16
Oriolles,ORIOLLES,16251,211602511,75,16
Orival,ORIVAL,16252,211602529,75,16
Paizay-Naudouin-Embourie,PAIZAY-NAUDOUIN-EMBOURIE,16253,211602537,75,16
Palluaud,PALLUAUD,16254,211602545,75,16
Parzac,PARZAC,16255,211602552,75,16
Passirac,PASSIRAC,16256,211602560,75,16
Pérignac,PERIGNAC,16258,211602586,75,16
Pillac,PILLAC,16260,211602602,75,16
Les Pins,PINS (LES),16261,211602610,75,16
Plassac-Rouffiac,PLASSAC,16263,211602636,75,16
Pleuville,PLEUVILLE,16264,211602644,75,16
Poullignac,POULLIGNAC,16267,211602677,75,16
Poursac,POURSAC,16268,211602685,75,16
Pranzac,PRANZAC,16269,211602693,75,16
Pressignac,PRESSIGNAC,16270,211602701,75,16
Puymoyen,PUYMOYEN,16271,211602719,75,16
Puyréaux,PUYREAUX,16272,211602727,75,16
Raix,RAIX,16273,211602735,75,16
Ranville-Breuillaud,RANVILLE-BREUILLAUD,16275,211602750,75,16
Reignac,REIGNAC,16276,211602768,75,16
Réparsac,REPARSAC,16277,211602776,75,16
Rioux-Martin,RIOUX-MARTIN,16279,211602792,75,16
Rivières,RIVIERES,16280,211602800,75,16
La Rochefoucauld-en-Angoumois,LA ROCHEFOUCAULD EN ANGOUMOIS,16281,200083293,75,16
La Rochette,ROCHETTE (LA ),16282,211602826,75,16
Ronsenac,RONSENAC,16283,211602834,75,16
Rouffiac,ROUFFIAC,16284,211602842,75,16
Rougnac,ROUGNAC,16285,211602859,75,16
Rouillac,ROUILLAC,16286,200085249,75,16
Roullet-Saint-Estèphe,ROULLET-SAINT-ESTEPHE,16287,211602875,75,16
Roussines,ROUSSINES,16289,211602891,75,16
Rouzède,ROUZEDE,16290,211602909,75,16
Ruelle-sur-Touvre,RUELLE-SUR-TOUVRE,16291,211602917,75,16
Ruffec,RUFFEC,16292,211602925,75,16
Saint-Adjutory,SAINT-ADJUTORY,16293,211602933,75,16
Saint-Amant-de-Boixe,SAINT-AMANT-DE-BOIXE,16295,211602958,75,16
Graves-Saint-Amant,GRAVES-SAINT-AMANT,16297,211604277,75,16
Saint-Amant-de-Nouère,SAINT-AMANT-DE-NOUERE,16298,211602982,75,16
Val-de-Bonnieure,VAL DE BONNIEURE,16300,200076933,75,16
Saint-Aulais-la-Chapelle,SAINT-AULAIS-LA-CHAPELLE,16301,211603014,75,16
Saint-Avit,SAINT-AVIT,16302,211603022,75,16
Saint-Bonnet,SAINT-BONNET,16303,211603030,75,16
Saint-Brice,SAINT-BRICE,16304,211603048,75,16
Saint-Christophe,SAINT-CHRISTOPHE,16306,211603063,75,16
Saint-Ciers-sur-Bonnieure,SAINT-CIERS-SUR-BONNIEURE,16307,211603071,75,16
Saint-Claud,SAINT-CLAUD,16308,211603089,75,16
Saint-Coutant,SAINT-COUTANT,16310,211603105,75,16
Saint-Cybardeaux,SAINT-CYBARDEAUX,16312,211603121,75,16
Saint-Félix,SAINT-FELIX,16315,211603154,75,16
Saint-Fort-sur-le-Né,SAINT-FORT-SUR-LE-NE,16316,211603162,75,16
Saint-Fraigne,SAINT-FRAIGNE,16317,211603170,75,16
Saint-Front,SAINT-FRONT,16318,211603188,75,16
Saint-Genis-d'Hiersac,SAINT-GENIS-D'HIERSAC,16320,211603204,75,16
Saint-Georges,SAINT-GEORGES,16321,211603212,75,16
Saint-Germain-de-Montbron,SAINT-GERMAIN-DE-MONTBRON,16323,211603238,75,16
Saint-Gourson,SAINT-GOURSON,16325,211603253,75,16
Saint-Groux,SAINT-GROUX,16326,211603261,75,16
Saint-Laurent-de-Céris,SAINT-LAURENT-DE-CERIS,16329,211603295,75,16
Saint-Laurent-de-Cognac,SAINT-LAURENT-DE-COGNAC,16330,211603303,75,16
Saint-Laurent-des-Combes,SAINT-LAURENT-DES-COMBES,16331,211603311,75,16
Saint-Martial,SAINT-MARTIAL-DE-MONTMOREAU,16334,211603345,75,16
Saint-Martin-du-Clocher,SAINT-MARTIN-DU-CLOCHER,16335,211603352,75,16
Saint-Mary,SAINT-MARY,16336,211603360,75,16
Saint-Maurice-des-Lions,SAINT-MAURICE-DES-LIONS,16337,211603378,75,16
Saint-Médard,SAINT-MEDARD,16338,211603386,75,16
Val-d'Auge,VAL D'AUGE,16339,200085611,75,16
Saint-Même-les-Carrières,SAINT-MEME-LES-CARRIERES,16340,211603402,75,16
Saint-Michel,SAINT-MICHEL,16341,211603410,75,16
Saint-Palais-du-Né,SAINT-PALAIS-DU-NE,16342,211603428,75,16
Saint-Preuil,SAINT-PREUIL,16343,211603436,75,16
Saint-Quentin-sur-Charente,SAINT-QUENTIN-SUR-CHARENTE,16345,211603451,75,16
Saint-Quentin-de-Chalais,SAINT-QUENTIN-DE-CHALAIS,16346,211603469,75,16
Saint-Romain,SAINT-ROMAIN,16347,211603477,75,16
Saint-Saturnin,SAINT-SATURNIN,16348,211603485,75,16
Sainte-Sévère,SAINTE-SEVERE,16349,211603493,75,16
Saint-Séverin,SAINT-SEVERIN,16350,211603501,75,16
Saint-Simeux,SAINT-SIMEUX,16351,211603519,75,16
Saint-Simon,SAINT-SIMON,16352,211603527,75,16
Saint-Sornin,SAINT-SORNIN,16353,211603535,75,16
Sainte-Souline,SAINTE-SOULINE,16354,211603543,75,16
Saint-Sulpice-de-Cognac,SAINT-SULPICE-DE-COGNAC,16355,211603550,75,16
Saint-Sulpice-de-Ruffec,SAINT-SULPICE-DE-RUFFEC,16356,211603568,75,16
Saint-Vallier,SAINT-VALLIER,16357,211603576,75,16
Saint-Yrieix-sur-Charente,SAINT-YRIEIX-SUR-CHARENTE,16358,211603584,75,16
Salles-d'Angles,SALLES-D'ANGLES,16359,211603592,75,16
Salles-de-Barbezieux,SALLES-DE-BARBEZIEUX,16360,211603600,75,16
Salles-de-Villefagnan,SALLES-DE-VILLEFAGNAN,16361,211603618,75,16
Salles-Lavalette,SALLES-LAVALETTE,16362,211603626,75,16
Saulgond,SAULGOND,16363,211603634,75,16
Sauvagnac,SAUVAGNAC,16364,211603642,75,16
Sauvignac,SAUVIGNAC,16365,211603659,75,16
Segonzac,SEGONZAC,16366,211603667,75,16
Sers,SERS,16368,211603683,75,16
Sigogne,SIGOGNE,16369,211603691,75,16
Sireuil,SIREUIL,16370,211603709,75,16
Souffrignac,SOUFFRIGNAC,16372,211603725,75,16
Souvigné,SOUVIGNE,16373,211603733,75,16
Soyaux,SOYAUX,16374,211603741,75,16
Suaux,SUAUX,16375,211603758,75,16
La Tâche,TACHE (LA ),16377,211603774,75,16
Taizé-Aizie,TAIZE-AIZIE,16378,211603782,75,16
Taponnat-Fleurignac,TAPONNAT,16379,211603790,75,16
Le Tâtre,TATRE (LE ),16380,211603808,75,16
Theil-Rabier,THEIL-RABIER,16381,211603816,75,16
Torsac,TORSAC,16382,211603824,75,16
Tourriers,TOURRIERS,16383,211603832,75,16
Touvérac,TOUVERAC,16384,211603840,75,16
Touvre,TOUVRE,16385,211603857,75,16
Triac-Lautrait,TRIAC-LAUTRAIT,16387,211603873,75,16
Trois-Palis,TROIS-PALIS,16388,211603881,75,16
Turgon,TURGON,16389,211603899,75,16
Tusson,TUSSON,16390,211603907,75,16
Valence,VALENCE,16392,211603923,75,16
Vars,VARS,16393,211603931,75,16
Vaux-Lavalette,VAUX-LAVALETTE,16394,211603949,75,16
Vaux-Rouillac,VAUX-ROUILLAC,16395,211603956,75,16
Ventouse,VENTOUSE,16396,211603964,75,16
Verdille,VERDILLE,16397,211603972,75,16
Verneuil,VERNEUIL,16398,211603980,75,16
Verrières,VERRIERES,16399,211603998,75,16
Verteuil-sur-Charente,VERTEUIL-SUR-CHARENTE,16400,211604004,75,16
Vervant,VERVANT,16401,211604012,75,16
Vibrac,VIBRAC,16402,211604020,75,16
Le Vieux-Cérier,VIEUX-CERIER (LE ),16403,211604038,75,16
Vieux-Ruffec,VIEUX-RUFFEC,16404,211604046,75,16
Vignolles,VIGNOLLES,16405,211604053,75,16
