Exercice;Outre-mer;Code Insee 2020 Région;Nom 2020 Région;Code Insee 2020 Département;Nom 2020 Département;Strate population 2020;Nature juridique 2020 abrégée;Mode de financement 2020 abrégé;Tranche revenu par habitant;Présence QPV;Code Siren 2020 EPCI;Nom 2020 EPCI;Catégorie;Code Siren Collectivité;Libellé Budget;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2019 disponible;agregat_niveau;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;Remarque;ordre_affichage
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;1;Non;244000543;CC de Mimizan;GFP;244000543;CC MIMIZAN;Dépenses totales;9033471.66;9.03347166;12322;733.117323486447;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;2;CC;FPU;2;Non;244000659;CC du Seignanx;GFP;244000659;CC DU SEIGNANX;Dépenses totales;13156762.03;13.15676203;27477;478.8281846635368;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;3;CA;FPU;1;Oui;244000675;CA du Grand Dax;GFP;244000675;CA DU GRAND DAX;Dépenses totales;43295825.06;43.295825060000006;57424;753.9674188492617;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;1;Non;244000691;CC du Pays Morcenais;GFP;244000691;CC DU PAYS MORCENAIS;Dépenses totales;3558285.42;3.55828542;9716;366.2294586249485;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;1;CC;FPU;1;Non;244000766;CC du Pays Tarusate;GFP;244000766;CC PAYS TARUSATE;Dépenses totales;9492481.13;9.492481130000002;17932;529.3598667187152;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;1;Non;244000774;CC du Pays de Villeneuve en Armagnac Landais;GFP;244000774;CC PAYS VILLENEUVE EN ARMAGNAC LANDAIS;Dépenses totales;2607391.53;2.6073915299999997;6414;406.5156735266604;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;3;CA;FPU;1;Oui;244000808;CA Mont-de-Marsan Agglomération;GFP;244000808;CA MONT DE MARSAN AGGLOMERATION;Dépenses totales;61586443.91;61.58644391;55741;1104.8679411923001;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;1;Non;244000824;CC du Pays Grenadois;GFP;244000824;CC DU PAYS GRENADOIS;Dépenses totales;4532087.58;4.53208758;7914;572.6671190295679;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;2;Non;244000857;CC Côte Landes Nature;GFP;244000857;CC COTE LANDES NATURE;Dépenses totales;7342497.18;7.34249718;11784;623.0903920570264;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;3;CC;FPU;2;Non;244000865;CC Maremne Adour Côte Sud;GFP;244000865;CC ADOUR COTE SUD;Dépenses totales;63786079.57;63.78607957;66114;964.7892968206431;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;2;CC;FPU;2;Non;244000873;CC des Grands Lacs;GFP;244000873;CC DES GRANDS LACS;Dépenses totales;11492491.56;11.492491560000001;29920;384.10733823529415;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;40;Landes;0;CC;FPU;1;Non;244000881;CC Coteaux et Vallées des Luys;GFP;244000881;CC COTEAUX VALLEE DU LUYS;Dépenses totales;2632301.14;2.63230114;7798;337.5610592459605;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;41;Loir-et-Cher;0;CC;FPU;1;Non;244100293;CC des Collines du Perche;GFP;244100293;CC DES COLLINES DU PERCHE;Dépenses totales;3488285.23;3.48828523;6306;553.1692404059626;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;41;Loir-et-Cher;0;CC;FPU;1;Non;244100780;CC de la Sologne des Étangs;GFP;244100780;CC SOLOGNE DES ETANGS;Dépenses totales;1958678.67;1.9586786699999998;8869;220.8454921637163;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;41;Loir-et-Cher;1;CC;FPU;2;Non;244100798;CC du Grand Chambord;GFP;244100798;CC GRAND CHAMBORD;Dépenses totales;14942011.48;14.94201148;21064;709.36248955564;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;41;Loir-et-Cher;0;CC;FPU;1;Non;244100806;CC de la Sologne des Rivières;GFP;244100806;CC SOLOGNE DES RIVIERES;Dépenses totales;3700481.64;3.70048164;11261;328.61039339312674;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;0;CC;FPU;1;Non;244200614;CC des Vals d'Aix et Isable;GFP;244200614;CC DES VALS D'AIX ET ISABLE;Dépenses totales;4504237.1;4.504237099999999;6190;727.663505654281;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;1;CC;FPU;1;Non;244200622;CC des Monts du Pilat;GFP;244200622;CC DES MONTS DU PILAT;Dépenses totales;7357022.58;7.35702258;15549;473.1508508585761;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;0;CC;FPU;1;Non;244200630;CC du Pays entre Loire et Rhône;GFP;244200630;CC DU PAYS ENTRE LOIRE ET RHONE;Dépenses totales;7893589.4;7.893589400000001;14095;560.0276268180206;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;5;M;FPU;1;Oui;244200770;Saint-Etienne Métropole;GFP;244200770;MET SAINT-ETIENNE METROPOLE;Dépenses totales;392489070.48;392.48907048;410290;956.613786541227;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;0;CC;FA;1;Non;244200820;CC du Pays d'Urfé;GFP;244200820;CC DU PAYS D'URFE;Dépenses totales;2699455.03;2.6994550299999998;5363;503.3479451799366;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;42;Loire;1;CC;FPU;1;Non;244200895;CC du Pilat Rhodanien;GFP;244200895;CC DU PILAT RHODANIEN;Dépenses totales;9142475.33;9.14247533;17178;532.2200098963791;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;0;CC;FPU;1;Non;244300307;CC du Pays de Montfaucon;GFP;244300307;CC PAYS MONTFAUCON;Dépenses totales;9772175.11;9.77217511;8495;1150.3443331371395;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;1;CC;FPU;1;Non;244301016;CC des Sucs;GFP;244301016;CC DES SUCS;Dépenses totales;8859137.28;8.859137279999999;18495;479.0017453365774;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;0;CC;FPU;1;Non;244301099;CC Auzon Communauté;GFP;244301099;CC AUZON COMMUNAUTE;Dépenses totales;3466427.95;3.4664279500000004;9485;365.46420137058516;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;0;CC;FPU;1;Non;244301107;CC du Haut-Lignon;GFP;244301107;CC DU HAUT LIGNON;Dépenses totales;6525724.65;6.525724650000001;8348;781.7111463823671;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;0;CC;FPU;1;Non;244301123;CC des Pays de Cayres et de Pradelles;GFP;244301123;CC DES PAYS CAYRES PRADELLES;Dépenses totales;3155901.99;3.1559019900000003;5371;587.5818264755167;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;43;Haute-Loire;1;CC;FPU;1;Non;244301131;CC Loire et Semène;GFP;244301131;CC LOIRE ET SEMENE;Dépenses totales;12736823.53;12.736823529999999;20851;610.8495290393746;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;5;M;FPU;2;Oui;244400404;Nantes Métropole;GFP;244400404;MET NANTES METROPOLE;Dépenses totales;1163729862.74;1163.72986274;654829;1777.1507717892764;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;2;CC;FPU;1;Non;244400438;CC de Grand Lieu;GFP;244400438;CC GRANDLIEU  (CCGL);Dépenses totales;18235705.56;18.23570556;39210;465.0779280795715;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;1;CC;FPU;1;Non;244400453;CC de la Région de Blain;GFP;244400453;CC BLAIN;Dépenses totales;8082731.53;8.08273153;16457;491.1424639970833;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;3;CC;FPU;2;Non;244400503;CC d'Erdre et Gesvres;GFP;244400503;CC ERDRE ET GESVRES (CCEG);Dépenses totales;26123298.38;26.123298379999998;62337;419.0656974188684;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;1;CC;FPU;1;Non;244400537;CC de Nozay;GFP;244400537;CC REGION NOZAY;Dépenses totales;8656589.15;8.65658915;15978;541.7817718112404;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44,49;Loire-Atlantique,Maine-et-Loire;3;CC;FPU;1;Non;244400552;CC du Pays d'Ancenis;GFP;244400552;CC PAYS D'ANCENIS (COMPA);Dépenses totales;32095743.63;32.09574363;67991;472.0587082113809;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;2;CC;FPU;1;Non;244400586;CC du Sud-Estuaire;GFP;244400586;CC SUD ESTUAIRE (CCSE);Dépenses totales;22576566.93;22.57656693;30585;738.1581471309465;1;1;;1;;;;;;;;;NA;
2019;Non;52,53;Bretagne,Pays de la Loire;44,56;Loire-Atlantique,Morbihan;3;CA;FPU;2;Non;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);GFP;244400610;CA CAP ATLANTIQUE;Dépenses totales;72212185.09;72.21218509;75639;954.6951320086199;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;44;Loire-Atlantique;4;CA;FPU;1;Oui;244400644;CA de la Région Nazairienne et de l'Estuaire (CARENE);GFP;244400644;CA REGION NAZAIRIENNE (CARENE);Dépenses totales;171054541.07;171.05454107;128035;1335.998290076932;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;3;CA;FPU;1;Oui;244500203;CA Montargoise et Rives du Loing (A.M.E.);GFP;244500203;CA MONTARGOISE ET RIVES LOING;Dépenses totales;40541851.5;40.5418515;64112;632.3598000374345;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;2;CC;FPU;1;Oui;244500211;CC Giennoises;GFP;244500211;CC GIENNOISES;Dépenses totales;24831887.62;24.83188762;25832;961.2839741406009;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;1;CC;FPU;1;Non;244500419;CC des Quatre Vallées;GFP;244500419;CC QUATRE VALLEES FERRIERES;Dépenses totales;6532293.02;6.532293019999999;17763;367.7471722119011;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;2;CC;FPU;2;Non;244500427;CC des Loges;GFP;244500427;CC DES LOGES JARGEAU;Dépenses totales;10651111.19;10.65111119;42813;248.78217340527408;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;4;M;FPU;1;Oui;244500468;Orléans Métropole;GFP;244500468;MET ORLEANS;Dépenses totales;434840576.76;434.84057676;289942;1499.7502147326018;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;1;CC;FPU;2;Non;244500484;CC de la Forêt;GFP;244500484;CC LA FORET NEUVILLE;Dépenses totales;9024803.16;9.02480316;16841;535.8828549373553;1;1;;1;;;;;;;;;NA;
2019;Non;24;Centre-Val de Loire;45;Loiret;0;CC;FPU;1;Non;244500542;CC de la Plaine du Nord Loiret;GFP;244500542;CC PLAINE DU NORD LOIRET;Dépenses totales;6195794.71;6.19579471;7020;882.5918390313391;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;46;Lot;0;CC;FPU;1;Non;244600433;CC de la Vallée du Lot et du Vignoble;GFP;244600433;CC VALLEE LOT ET VIGNOBLE;Dépenses totales;9128857.97;9.12885797;14909;612.3051827755048;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;46;Lot;0;CC;FPU;1;Non;244600482;CC Quercy - Bouriane;GFP;244600482;CC QUERCY BOURIANE;Dépenses totales;7281763.62;7.28176362;10620;685.6651242937853;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;46;Lot;0;CC;FA;1;Non;244600532;CC du Pays de Lalbenque-Limogne;GFP;244600532;CC PAYS DE LALBENQUE-LIMOGNE;Dépenses totales;5777664.36;5.77766436;8486;680.8466132453453;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;46;Lot;0;CC;FA;1;Non;244600573;CC du Causse de Labastide-Murat;GFP;244600573;CC CAUSSE LABASTIDE-MURAT;Dépenses totales;2779718.3;2.7797183;3959;702.1263702955291;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;47;Lot-et-Garonne;0;CC;FA;1;Non;244700449;CC du Pays de Duras;GFP;244700449;CC DU PAYS DE DURAS;Dépenses totales;3561068.44;3.56106844;5839;609.8764240452132;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;47;Lot-et-Garonne;0;CC;FA;1;Non;244700464;CC du Pays de Lauzun;GFP;244700464;CC DU PAYS DE LAUZUN;Dépenses totales;5106945.1;5.1069451;10836;471.2943060169804;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;47;Lot-et-Garonne;0;CC;FPU;1;Non;244701355;CC des Coteaux et Landes de Gascogne;GFP;244701355;CC DES COTEAUX ET LANDES DE GASCOGNE;Dépenses totales;5411960.92;5.41196092;12733;425.03423545118983;1;1;;1;;;;;;;;;NA;
2019;Non;75;Nouvelle-Aquitaine;47;Lot-et-Garonne;0;CC;FA;1;Non;244701405;CC Lot et Tolzac;GFP;244701405;CC LOT-ET-TOLZAC;Dépenses totales;2529664.41;2.52966441;7443;339.87161225312377;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;48;Lozère;1;CC;FPU;1;Non;244800405;CC Cœur de Lozère;GFP;244800405;CC COEUR DE LOZERE;Dépenses totales;11494346.56;11.49434656;16108;713.5799950335238;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;48;Lozère;0;CC;FPU;1;Non;244800470;CC du Gévaudan;GFP;244800470;CC DU GEVAUDAN;Dépenses totales;7360980.62;7.36098062;10284;715.7701886425516;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;49;Maine-et-Loire;5;CU;FPU;1;Oui;244900015;CU Angers Loire Métropole;GFP;244900015;CU ANGERS LOIRE METROPOLE;Dépenses totales;361974131.65;361.97413165;302001;1198.5858710732746;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;49;Maine-et-Loire;2;CC;FPU;1;Non;244900809;CC Anjou Bleu Communauté;GFP;244900809;CC ANJOU BLEU COMMUNAUTE;Dépenses totales;11281871.31;11.28187131;36001;313.37660926085385;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;49;Maine-et-Loire;2;CC;FPU;1;Non;244900882;CC Baugeois Vallée;GFP;244900882;CC BAUGEOIS VALLEE;Dépenses totales;16781500.01;16.781500010000002;36201;463.56454269219086;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;51;Marne;1;CC;FPU;2;Non;245100615;CC de la Grande Vallée de la Marne;GFP;245100615;CC DE LA GRANDE VALLEE DE LA MARNE;Dépenses totales;9709484.83;9.709484830000001;15362;632.045621012889;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;51;Marne;0;CC;FA;1;Non;245100888;CC de la Brie Champenoise;GFP;245100888;CC DE LA BRIE CHAMPENOISE;Dépenses totales;8583296.56;8.58329656;7608;1128.1935541535227;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;51;Marne;0;CC;FA;1;Non;245100979;CC du Sud Marnais;GFP;245100979;CC SUD MARNAIS;Dépenses totales;3605675.04;3.60567504;6216;580.0635521235521;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;52;Haute-Marne;0;CC;FA;1;Non;245200597;CC des Trois Forêts;GFP;245200597;CC DES TROIS FORETS;Dépenses totales;1468352.41;1.4683524099999998;7854;186.9559982174688;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;53;Mayenne;0;CC;FPU;1;Non;245300223;CC du Pays de Meslay-Grez;GFP;245300223;CC MESLAY GREZ;Dépenses totales;10328716.77;10.32871677;14341;720.2229112335262;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;53;Mayenne;1;CC;FPU;1;Non;245300355;CC de l'Ernée;GFP;245300355;CC L'ERNEE;Dépenses totales;15261964.86;15.261964859999999;21435;712.011423372988;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;53;Mayenne;1;CC;FPU;1;Non;245300389;CC du Bocage Mayennais;GFP;245300389;CC BOCAGE MAYENNAIS;Dépenses totales;13248360.62;13.24836062;19659;673.908165216949;1;1;;1;;;;;;;;;NA;
2019;Non;52;Pays de la Loire;53;Mayenne;2;CC;FPU;1;Non;245300447;CC du Pays de Château-Gontier;GFP;245300447;CC CHATEAU-GONTIER;Dépenses totales;35278246.78;35.27824678;31400;1123.5110439490447;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;2;CC;FPU;2;Non;245400171;CC Moselle et Madon;GFP;245400171;CC MOSELLE ET MADON;Dépenses totales;46281881.47;46.28188147;29335;1577.701771603886;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;2;CC;FA;1;Non;245400189;CC des Pays du Sel et du Vermois;GFP;245400189;CC PAYS DU SEL ET DU VERMOIS;Dépenses totales;11375421.83;11.37542183;29737;382.53427817197434;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;3;CA;FPU;1;Oui;245400262;CA de Longwy;GFP;245400262;CA DE LONGWY;Dépenses totales;32750803.87;32.75080387;62399;524.8610373563679;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54,88;Meurthe-et-Moselle,Vosges;0;CC;FPU;1;Non;245400510;CC du Pays de Colombey et du Sud Toulois;GFP;245400510;CC COLOMBEY ET SUD TOULOIS;Dépenses totales;5856904.42;5.85690442;11634;503.4299828090081;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;2;CC;FPU;1;Oui;245400601;CC du Bassin de Pompey;GFP;245400601;CC BASSIN DE POMPEY;Dépenses totales;31791891.38;31.79189138;41075;773.9961382836275;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;4;M;FPU;1;Oui;245400676;Métropole du Grand Nancy;GFP;245400676;MET DU GRAND NANCY;Dépenses totales;431858111.35;431.85811135;261985;1648.407776590263;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;0;CC;FA;1;Non;245400759;CC du Pays du Sanon;GFP;245400759;CC DU PAYS DU SANON;Dépenses totales;1718444.65;1.71844465;6089;282.2211611101987;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;55;Meuse;0;CC;FA;1;Non;245500327;CC du Sammiellois;GFP;245500327;CC SAMMIELLOIS;Dépenses totales;6619858.58;6.61985858;8879;745.5635296767654;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;55;Meuse;0;CC;FA;1;Non;245501176;CC du Territoire de Fresnes-en-Woëvre;GFP;245501176;CC FRESNES;Dépenses totales;5244807.94;5.24480794;5001;1048.7518376324736;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;55;Meuse;0;CC;FPU;1;Non;245501184;CC du Pays de Revigny-sur-Ornain;GFP;245501184;CC REVIGNY-SUR-ORNAIN;Dépenses totales;4972984.83;4.97298483;7514;661.8292294383817;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;55;Meuse;0;CC;FA;1;Non;245501242;CC du Pays d'Étain;GFP;245501242;CC ETAIN;Dépenses totales;7261752.56;7.26175256;7893;920.0243963005194;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;55;Meuse;0;CC;FA;1;Non;245501259;CC du Pays de Montmédy;GFP;245501259;CC MONTMEDY;Dépenses totales;5633476.98;5.63347698;7396;761.6923985938346;1;1;;1;;;;;;;;;NA;
2019;Non;53;Bretagne;56;Morbihan;1;CC;FA;1;Non;245600440;CC de Blavet Bellevue Océan;GFP;245600440;CC BLAVET BELLEVUE OCEAN - CCBBO;Dépenses totales;4469708.08;4.46970808;18338;243.7402159450322;1;1;;1;;;;;;;;;NA;
2019;Non;53;Bretagne;56;Morbihan;0;CC;FPU;2;Non;245600465;CC de Belle-Île-en-Mer;GFP;245600465;CC BELLE ILE EN MER - CCBI;Dépenses totales;8994513.74;8.99451374;5532;1625.9063159797543;1;1;;1;;;;;;;;;NA;
2019;Non;53;Bretagne;56;Morbihan;1;CC;FPU;1;Non;245614383;CC Questembert Communauté;GFP;245614383;CC QUESTEMBERT COMMUNAUTE;Dépenses totales;11669101.26;11.66910126;23866;488.94248135422777;1;1;;1;;;;;;;;;NA;
2019;Non;53;Bretagne;56;Morbihan;2;CC;FPU;1;Non;245614417;CC Roi Morvan Communauté;GFP;245614417;CC ROI MORVAN COMMUNAUTE;Dépenses totales;11614752.32;11.614752320000001;25880;448.7925935085008;1;1;;1;;;;;;;;;NA;
2019;Non;53;Bretagne;22,56;Côtes-d'Armor,Morbihan;2;CC;FPU;1;Non;245614433;CC Pontivy Communauté;GFP;245614433;CC PONTIVY COMMUNAUTE;Dépenses totales;28443779.93;28.443779929999998;47933;593.407045876536;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;1;CC;FPU;1;Non;245700133;CC du District Urbain de Faulquemont (DUF);GFP;245700133;CC FAULQUEMONT;Dépenses totales;21870598.32;21.87059832;25122;870.5755242417005;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;3;CA;FPU;1;Oui;245700372;CA de Forbach Porte de France;GFP;245700372;CA FORBACH PORTE DE FRANCE;Dépenses totales;46663707.38;46.663707380000005;79237;588.9131009503136;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;2;CC;FPU;1;Oui;245700398;CC de Freyming-Merlebach;GFP;245700398;CC FREYMING-MERLEBACH;Dépenses totales;15902363.82;15.90236382;32757;485.4645974906127;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;2;CC;FPU;2;Non;245700695;CC de Cattenom et Environs;GFP;245700695;CC CATTENOM ET ENVIRONS;Dépenses totales;43950923.76;43.950923759999995;26224;1675.9809243441123;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;1;CC;FPU;1;Non;245700950;CC du Pays de Phalsbourg;GFP;245700950;CC PAYS DE PHALSBOURG;Dépenses totales;6107683.79;6.10768379;18134;336.8084145803463;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;1;CC;FPU;1;Oui;245701164;CC du Warndt;GFP;245701164;CC WARNDT;Dépenses totales;9939005.75;9.93900575;18385;540.6040658145228;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;2;CC;FA;1;Non;245701206;CC du Saulnois;GFP;245701206;CC SAULNOIS;Dépenses totales;15395124.95;15.39512495;30199;509.7892297758204;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;3;CA;FPU;1;Oui;245701222;CA du Val de Fensch;GFP;245701222;CA VAL DE FENSCH;Dépenses totales;46182970.25;46.18297025;71065;649.8694188419053;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;3;CC;FPU;1;Non;245701271;CC du Pays Orne Moselle;GFP;245701271;CC PAYS ORNE MOSELLE (CCPOM);Dépenses totales;11400941.96;11.40094196;54282;210.03172248627538;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;2;CC;FPU;2;Oui;245701354;CC de l'Arc Mosellan;GFP;245701354;CC ARC MOSELLAN;Dépenses totales;15566095.83;15.56609583;34992;444.8472745198903;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;57;Moselle;3;CA;FPU;2;Oui;245701362;CA Portes de France-Thionville;GFP;245701362;CA PORTES DE FRANCE;Dépenses totales;47472746.79;47.47274679;80823;587.3667989309973;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54,57;Meurthe-et-Moselle,Moselle;2;CC;FPU;1;Non;245701404;CC du Pays Haut Val d'Alzette;GFP;245701404;CC PAYS HAUT VAL ALZETTE;Dépenses totales;13438574.48;13.43857448;28624;469.4862520961431;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;58;Nièvre;0;CC;FPU;1;Non;245801063;CC Loire et Allier;GFP;245801063;CC LOIRE-ET-ALLIER;Dépenses totales;1804586.49;1.80458649;7447;242.32395461259568;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;58;Nièvre;3;CA;FPU;1;Oui;245804406;CA de Nevers;GFP;245804406;CA  AGGLOMERATION URBAINE NEVERS;Dépenses totales;56712794.74;56.71279474;68680;825.7541458940012;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;58;Nièvre;0;CC;FPU;1;Non;245804497;CC du Nivernais Bourbonnais;GFP;245804497;CC NIVERNAIS-BOURBONNAIS;Dépenses totales;1364362.94;1.36436294;5668;240.71329216654902;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;59;Nord;5;M;FPU;1;Oui;245900410;Métropole Européenne de Lille;GFP;245900410;MET MEL;Dépenses totales;1459538616.32;1459.5386163199998;1157276;1261.1845543500426;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;59;Nord;4;CU;FPU;1;Oui;245900428;CU de Dunkerque;GFP;245900428;CU DUNKERQUE;Dépenses totales;385211911.42;385.21191142000004;201332;1913.3168667673297;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;59,62;Nord,Pas-de-Calais;2;CC;FPU;1;Non;245900758;CC Flandre Lys;GFP;245900758;CC FLANDRES-LYS;Dépenses totales;22862334.41;22.86233441;40140;569.5648831589436;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;59;Nord;1;CC;FPU;1;Non;245901038;CC du Pays Solesmois;GFP;245901038;CC SOLESMOIS;Dépenses totales;6875749.11;6.87574911;15296;449.512886375523;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;59;Nord;1;CC;FPU;1;Non;245901061;CC de la Haute-Deûle;GFP;245901061;CC LA HAUTE DEULE;Dépenses totales;9024639.92;9.02463992;24654;366.0517530623834;1;1;;1;;;;;;;;;NA;
